Bin:all	home_number:4534017	home_cali:0.421754042828	home_model:0.412157018615	away_number:4534017	away_cali:0.467504202124	away_model:0.371831439365	end_number:4534017	end_cali:0.1104779713	end_model:0.216011542133	kld:0.042674050397	mae:0.0702677859346
Bin:period_1-scoreDifferential_2-zone_nz-manpowerSituation_evenStrength-home_away_1-	home_number:3815	home_cali:0.461074705111	home_model:0.445910117237	away_number:3815	away_cali:0.523984272608	away_model:0.387703708138	end_number:3815	end_cali:0.0149410222805	end_model:0.16638617456	kld:0.137243388064	mae:0.100963434874
Bin:period_3-scoreDifferential_-8-zone_nz-manpowerSituation_evenStrength-home_away_0-	home_number:39	home_cali:0.025641025641	home_model:0.342756435657	away_number:39	away_cali:0.461538461538	away_model:0.311930702283	end_number:39	end_cali:0.512820512821	end_model:0.345312869702	kld:0.317148518094	mae:0.211410270797
Bin:period_2-scoreDifferential_4-zone_nz-manpowerSituation_powerPlay-home_away_0-	home_number:164	home_cali:0.378048780488	home_model:0.416099374796	away_number:164	away_cali:0.621951219512	away_model:0.368087541221	end_number:164	end_cali:0.0	end_model:0.215813085073	kld:0.289983622426	mae:0.169242452557
Bin:period_3-scoreDifferential_-4-zone_oz-manpowerSituation_powerPlay-home_away_1-	home_number:2078	home_cali:0.2468719923	home_model:0.363512788457	away_number:2078	away_cali:0.189605389798	away_model:0.354959095158	end_number:2078	end_cali:0.563041385948	end_model:0.281528116121	kld:0.175836447639	mae:0.187835923781
Bin:period_3-scoreDifferential_-3-zone_nz-manpowerSituation_evenStrength-home_away_0-	home_number:6588	home_cali:0.405434122647	home_model:0.361388319743	away_number:6588	away_cali:0.134335154827	away_model:0.34351183802	end_number:6588	end_cali:0.458712811172	end_model:0.295099842025	kld:0.122845073367	mae:0.138945151748
Bin:period_4-scoreDifferential_-1-zone_dz-manpowerSituation_evenStrength-home_away_0-	home_number:1	home_cali:0.0	home_model:0.227965369821	away_number:1	away_cali:0.0	away_model:0.504774212837	end_number:1	end_cali:1.0	end_model:0.267260462046	kld:1.31953157827	mae:0.488493040204
Bin:period_2-scoreDifferential_-4-zone_dz-manpowerSituation_shortHanded-home_away_0-	home_number:203	home_cali:0.226600985222	home_model:0.357495892811	away_number:203	away_cali:0.211822660099	away_model:0.435322331971	end_number:203	end_cali:0.56157635468	end_model:0.207181776025	kld:0.304077855878	mae:0.236263052706
Bin:period_1-scoreDifferential_2-zone_oz-manpowerSituation_powerPlay-home_away_1-	home_number:811	home_cali:0.427866831073	home_model:0.430846629575	away_number:811	away_cali:0.572133168927	away_model:0.415214429526	end_number:811	end_cali:0.0	end_model:0.153938940448	kld:0.180443086628	mae:0.104612492784
Bin:period_3-scoreDifferential_-7-zone_dz-manpowerSituation_powerPlay-home_away_0-	home_number:11	home_cali:0.0	home_model:0.298305132172	away_number:11	away_cali:0.0909090909091	away_model:0.387211049145	end_number:11	end_cali:0.909090909091	end_model:0.314483836293	kld:0.833274025676	mae:0.396404721069
Bin:period_1-scoreDifferential_-3-zone_nz-manpowerSituation_evenStrength-home_away_0-	home_number:780	home_cali:0.510256410256	home_model:0.441378586644	away_number:780	away_cali:0.425641025641	away_model:0.387345194435	end_number:780	end_cali:0.0641025641026	end_model:0.171276217565	kld:0.0511223746219	mae:0.0714491027606
Bin:period_2-scoreDifferential_5-zone_dz-manpowerSituation_evenStrength-home_away_1-	home_number:452	home_cali:0.0287610619469	home_model:0.409022901372	away_number:452	away_cali:0.971238938053	away_model:0.363254327162	end_number:452	end_cali:0.0	end_model:0.227722771235	kld:0.878830282141	mae:0.40532307385
Bin:period_2-scoreDifferential_1-zone_dz-manpowerSituation_evenStrength-home_away_1-	home_number:53946	home_cali:0.415971527083	home_model:0.420284574867	away_number:53946	away_cali:0.53727801876	away_model:0.372505941848	end_number:53946	end_cali:0.0467504541579	end_model:0.207209483462	kld:0.122887009194	mae:0.109848051333
Bin:period_1-scoreDifferential_4-zone_oz-manpowerSituation_powerPlay-home_away_0-	home_number:67	home_cali:0.0	home_model:0.327191652035	away_number:67	away_cali:1.0	away_model:0.524790629522	end_number:67	end_cali:0.0	end_model:0.148017718915	kld:0.644755892515	mae:0.316806247143
Bin:period_1-scoreDifferential_4-zone_nz-manpowerSituation_powerPlay-home_away_0-	home_number:6	home_cali:0.0	home_model:0.349185650547	away_number:6	away_cali:1.0	away_model:0.487835819523	end_number:6	end_cali:0.0	end_model:0.16297852248	kld:0.717776360789	mae:0.341442784501
Bin:period_1-scoreDifferential_4-zone_dz-manpowerSituation_powerPlay-home_away_0-	home_number:18	home_cali:0.0	home_model:0.363284231888	away_number:18	away_cali:1.0	away_model:0.473138430052	end_number:18	end_cali:0.0	end_model:0.163577337232	kld:0.74836726499	mae:0.351241046356
Bin:period_2-scoreDifferential_-2-zone_nz-manpowerSituation_evenStrength-home_away_1-	home_number:13546	home_cali:0.469437472317	home_model:0.414364961902	away_number:13546	away_cali:0.511737782371	away_model:0.373124320541	end_number:13546	end_cali:0.0188247453123	end_model:0.212510717248	kld:0.174610670615	mae:0.129123981393
Bin:period_3-scoreDifferential_-4-zone_oz-manpowerSituation_shortHanded-home_away_0-	home_number:104	home_cali:0.144230769231	home_model:0.350224800193	away_number:104	away_cali:0.326923076923	away_model:0.366761470142	end_number:104	end_cali:0.528846153846	end_model:0.283013731152	kld:0.165088053855	mae:0.163888282292
Bin:period_1-scoreDifferential_1-zone_oz-manpowerSituation_evenStrength-home_away_1-	home_number:33525	home_cali:0.464876957494	home_model:0.458879799177	away_number:33525	away_cali:0.524921700224	away_model:0.383775831305	end_number:33525	end_cali:0.0102013422819	end_model:0.157344369845	kld:0.142526635631	mae:0.0980953515994
Bin:period_1-scoreDifferential_-6-zone_dz-manpowerSituation_evenStrength-home_away_1-	home_number:16	home_cali:1.0	home_model:0.41858483851	away_number:16	away_cali:0.0	away_model:0.398471597582	end_number:16	end_cali:0.0	end_model:0.182943562046	kld:0.87087568475	mae:0.387610107039
Bin:period_3-scoreDifferential_-7-zone_nz-manpowerSituation_powerPlay-home_away_0-	home_number:5	home_cali:0.0	home_model:0.292353457212	away_number:5	away_cali:0.8	away_model:0.385265427828	end_number:5	end_cali:0.2	end_model:0.322381138802	kld:0.489059936192	mae:0.276489722729
Bin:period_3-scoreDifferential_7-zone_dz-manpowerSituation_shortHanded-home_away_0-	home_number:48	home_cali:1.0	home_model:0.466174592574	away_number:48	away_cali:0.0	away_model:0.288772964229	end_number:48	end_cali:0.0	end_model:0.245052435746	kld:0.763195048469	mae:0.355883602467
Bin:period_3-scoreDifferential_-5-zone_oz-manpowerSituation_shortHanded-home_away_0-	home_number:5	home_cali:0.0	home_model:0.417472738028	away_number:5	away_cali:0.8	away_model:0.297824162245	end_number:5	end_cali:0.2	end_model:0.284703058004	kld:0.719860903862	mae:0.334783877929
Bin:period_2-scoreDifferential_-4-zone_oz-manpowerSituation_evenStrength-home_away_1-	home_number:3729	home_cali:0.426387771521	home_model:0.414271584215	away_number:3729	away_cali:0.44891391794	away_model:0.36918126322	end_number:3729	end_cali:0.124698310539	end_model:0.216547152223	kld:0.0312514478243	mae:0.0612325612365
Bin:period_2-scoreDifferential_-1-zone_dz-manpowerSituation_shortHanded-home_away_1-	home_number:6474	home_cali:0.435434043868	home_model:0.425156651447	away_number:6474	away_cali:0.506641952425	away_model:0.381415562678	end_number:6474	end_cali:0.0579240037071	end_model:0.193427786332	kld:0.0844007335018	mae:0.0903358549308
Bin:period_3-scoreDifferential_7-zone_dz-manpowerSituation_powerPlay-home_away_0-	home_number:49	home_cali:0.469387755102	home_model:0.291354986478	away_number:49	away_cali:0.0	away_model:0.425939145137	end_number:49	end_cali:0.530612244898	end_model:0.282705870818	kld:0.557931279464	mae:0.28395942928
Bin:period_3-scoreDifferential_-6-zone_oz-manpowerSituation_evenStrength-home_away_1-	home_number:1601	home_cali:0.189256714553	home_model:0.367301784214	away_number:1601	away_cali:0.103685196752	away_model:0.336198444912	end_number:1601	end_cali:0.707058088695	end_model:0.296499771802	kld:0.367018897784	mae:0.273705544904
Bin:period_2-scoreDifferential_1-zone_dz-manpowerSituation_powerPlay-home_away_1-	home_number:4211	home_cali:0.464972690572	home_model:0.393836844498	away_number:4211	away_cali:0.512942293992	away_model:0.404438756673	end_number:4211	end_cali:0.0220850154358	end_model:0.201724398514	kld:0.150260271278	mae:0.119759588824
Bin:period_3-scoreDifferential_8-zone_dz-manpowerSituation_evenStrength-home_away_1-	home_number:84	home_cali:0.0	home_model:0.326199093035	away_number:84	away_cali:0.678571428571	away_model:0.327986472419	end_number:84	end_cali:0.321428571429	end_model:0.345814431707	kld:0.469828127552	mae:0.233723303155
Bin:period_2-scoreDifferential_-5-zone_oz-manpowerSituation_shortHanded-home_away_0-	home_number:16	home_cali:0.0	home_model:0.416175018996	away_number:16	away_cali:1.0	away_model:0.367602447048	end_number:16	end_cali:0.0	end_model:0.216222527437	kld:1.00075322726	mae:0.421598366462
Bin:period_2-scoreDifferential_5-zone_nz-manpowerSituation_shortHanded-home_away_0-	home_number:25	home_cali:0.08	home_model:0.404810249805	away_number:25	away_cali:0.92	away_model:0.391663630009	end_number:25	end_cali:0.0	end_model:0.20352612555	kld:0.655941315939	mae:0.352224248449
Bin:period_3-scoreDifferential_-1-zone_oz-manpowerSituation_shortHanded-home_away_1-	home_number:660	home_cali:0.259090909091	home_model:0.361167432904	away_number:660	away_cali:0.439393939394	away_model:0.355477052628	end_number:660	end_cali:0.298484848485	end_model:0.283355513785	kld:0.0225891607306	mae:0.067040915093
Bin:period_3-scoreDifferential_3-zone_dz-manpowerSituation_powerPlay-home_away_0-	home_number:1012	home_cali:0.29743083004	home_model:0.372566128466	away_number:1012	away_cali:0.299407114625	away_model:0.347015058452	end_number:1012	end_cali:0.403162055336	end_model:0.280418814966	kld:0.0351968495694	mae:0.0818288275415
Bin:period_4-scoreDifferential_0-zone_nz-manpowerSituation_shortHanded-home_away_1-	home_number:60	home_cali:0.366666666667	home_model:0.338732842108	away_number:60	away_cali:0.183333333333	away_model:0.320074807107	end_number:60	end_cali:0.45	end_model:0.341192349543	kld:0.0514534625293	mae:0.09116098293
Bin:period_3-scoreDifferential_-7-zone_oz-manpowerSituation_evenStrength-home_away_1-	home_number:333	home_cali:0.462462462462	home_model:0.377320623702	away_number:333	away_cali:0.255255255255	away_model:0.331117720419	end_number:333	end_cali:0.282282282282	end_model:0.291561659101	kld:0.0185472167537	mae:0.0567612269142
Bin:period_3-scoreDifferential_3-zone_oz-manpowerSituation_shortHanded-home_away_0-	home_number:155	home_cali:0.258064516129	home_model:0.36518339409	away_number:155	away_cali:0.393548387097	away_model:0.357586160398	end_number:155	end_cali:0.348387096774	end_model:0.277230447002	kld:0.0277096921082	mae:0.0714125848105
Bin:period_3-scoreDifferential_5-zone_nz-manpowerSituation_powerPlay-home_away_0-	home_number:163	home_cali:0.134969325153	home_model:0.330255738797	away_number:163	away_cali:0.337423312883	away_model:0.386078747229	end_number:163	end_cali:0.527607361963	end_model:0.283665514705	kld:0.161185041107	mae:0.162627898416
Bin:period_3-scoreDifferential_-4-zone_dz-manpowerSituation_powerPlay-home_away_0-	home_number:582	home_cali:0.194158075601	home_model:0.37704169909	away_number:582	away_cali:0.343642611684	away_model:0.346434312946	end_number:582	end_cali:0.462199312715	end_model:0.276523989859	kld:0.105791290475	mae:0.123783549202
Bin:period_3-scoreDifferential_-6-zone_oz-manpowerSituation_shortHanded-home_away_1-	home_number:23	home_cali:0.478260869565	home_model:0.338270833959	away_number:23	away_cali:0.0	away_model:0.390024426191	end_number:23	end_cali:0.521739130435	end_model:0.271704738555	kld:0.506035881435	mae:0.260016284559
Bin:period_1-scoreDifferential_2-zone_oz-manpowerSituation_shortHanded-home_away_0-	home_number:148	home_cali:0.668918918919	home_model:0.448076343718	away_number:148	away_cali:0.331081081081	away_model:0.390341401906	end_number:148	end_cali:0.0	end_model:0.161582254509	kld:0.213519996746	mae:0.147228383512
Bin:period_2-scoreDifferential_-2-zone_nz-manpowerSituation_powerPlay-home_away_1-	home_number:1685	home_cali:0.484866468843	home_model:0.417237177836	away_number:1685	away_cali:0.496142433234	away_model:0.375432784869	end_number:1685	end_cali:0.0189910979228	end_model:0.207330037932	kld:0.165757170778	mae:0.125559293127
Bin:period_2-scoreDifferential_-5-zone_nz-manpowerSituation_shortHanded-home_away_1-	home_number:21	home_cali:0.0952380952381	home_model:0.459233542283	away_number:21	away_cali:0.904761904762	away_model:0.313472563312	end_number:21	end_cali:0.0	end_model:0.227293898662	kld:0.809184850918	mae:0.394192895719
Bin:period_2-scoreDifferential_5-zone_oz-manpowerSituation_shortHanded-home_away_1-	home_number:5	home_cali:1.0	home_model:0.452632206678	away_number:5	away_cali:0.0	away_model:0.362308061123	end_number:5	end_cali:0.0	end_model:0.185059717298	kld:0.792675384684	mae:0.364911857247
Bin:period_3-scoreDifferential_-5-zone_nz-manpowerSituation_shortHanded-home_away_0-	home_number:13	home_cali:0.0	home_model:0.398140478593	away_number:13	away_cali:1.0	away_model:0.349732884994	end_number:13	end_cali:0.0	end_model:0.252126629536	kld:1.05058559715	mae:0.433511407712
Bin:period_3-scoreDifferential_-6-zone_nz-manpowerSituation_powerPlay-home_away_1-	home_number:97	home_cali:0.298969072165	home_model:0.380972200141	away_number:97	away_cali:0.0824742268041	away_model:0.334835070003	end_number:97	end_cali:0.618556701031	end_model:0.284192729242	kld:0.293049009147	mae:0.222909314321
Bin:period_2-scoreDifferential_4-zone_dz-manpowerSituation_powerPlay-home_away_1-	home_number:146	home_cali:0.349315068493	home_model:0.375054930579	away_number:146	away_cali:0.294520547945	away_model:0.408455512295	end_number:146	end_cali:0.356164383562	end_model:0.216489556513	kld:0.0561624866379	mae:0.0931165511614
Bin:period_3-scoreDifferential_5-zone_dz-manpowerSituation_evenStrength-home_away_0-	home_number:5432	home_cali:0.184830633284	home_model:0.357868742121	away_number:5432	away_cali:0.222385861561	away_model:0.342687208315	end_number:5432	end_cali:0.591310751105	end_model:0.299444050398	kld:0.184053135131	mae:0.195068718766
Bin:period_3-scoreDifferential_2-zone_nz-manpowerSituation_evenStrength-home_away_1-	home_number:10471	home_cali:0.504154331009	home_model:0.366105672922	away_number:10471	away_cali:0.308566517047	away_model:0.346319020398	end_number:10471	end_cali:0.186801642632	end_model:0.287575306883	kld:0.0451005527018	mae:0.0921916085631
Bin:period_1-scoreDifferential_3-zone_oz-manpowerSituation_powerPlay-home_away_0-	home_number:604	home_cali:0.365894039735	home_model:0.493150125326	away_number:604	away_cali:0.634105960265	away_model:0.34919880642	end_number:604	end_cali:0.0	end_model:0.157651069398	kld:0.269083205801	mae:0.189938102944
Bin:period_3-scoreDifferential_-2-zone_nz-manpowerSituation_evenStrength-home_away_0-	home_number:13480	home_cali:0.487982195846	home_model:0.363454543045	away_number:13480	away_cali:0.312833827893	away_model:0.346660448412	end_number:13480	end_cali:0.19821958457	end_model:0.28988500924	kld:0.0363067928423	mae:0.0833398993299
Bin:period_3-scoreDifferential_0-zone_nz-manpowerSituation_shortHanded-home_away_0-	home_number:596	home_cali:0.387583892617	home_model:0.387191711806	away_number:596	away_cali:0.447986577181	away_model:0.345899131174	end_number:596	end_cali:0.164429530201	end_model:0.266909159045	kld:0.0365949197261	mae:0.0683197518873
Bin:period_2-scoreDifferential_-7-zone_oz-manpowerSituation_shortHanded-home_away_1-	home_number:2	home_cali:1.0	home_model:0.444001153111	away_number:2	away_cali:0.0	away_model:0.351941600442	end_number:2	end_cali:0.0	end_model:0.204057231545	kld:0.81192811507	mae:0.370665892959
Bin:period_3-scoreDifferential_-1-zone_nz-manpowerSituation_evenStrength-home_away_0-	home_number:22545	home_cali:0.349833666001	home_model:0.361578584114	away_number:22545	away_cali:0.362696828565	away_model:0.348392460466	end_number:22545	end_cali:0.28711465957	end_model:0.290028955901	kld:0.000142412917669	mae:0.0096545275144
Bin:period_1-scoreDifferential_-3-zone_oz-manpowerSituation_shortHanded-home_away_1-	home_number:37	home_cali:0.378378378378	home_model:0.464200459421	away_number:37	away_cali:0.621621621622	away_model:0.376793602834	end_number:37	end_cali:0.0	end_model:0.159005943107	kld:0.23385614306	mae:0.163218680979
Bin:period_2-scoreDifferential_6-zone_dz-manpowerSituation_powerPlay-home_away_1-	home_number:23	home_cali:1.0	home_model:0.313618469497	away_number:23	away_cali:0.0	away_model:0.456274080536	end_number:23	end_cali:0.0	end_model:0.230107448671	kld:1.15957809268	mae:0.45758768657
