Bin:all	home_number:4532064	home_cali:0.42193578908	home_model:0.420020000453	away_number:4532064	away_cali:0.467705663468	away_model:0.375441804343	end_number:4532064	end_cali:0.110112081383	end_model:0.204538195013	kld:0.0365042179127	mae:0.0628685871273
Bin:period_3-scoreDifferential_5-zone_nz-manpowerSituation_evenStrength-home_away_0-	home_number:2162	home_cali:0.165124884366	home_model:0.350131574394	away_number:2162	away_cali:0.199352451434	away_model:0.361649934268	end_number:2162	end_cali:0.63459759482	end_model:0.288218491117	kld:0.258026472345	mae:0.231227758855
Bin:period_3-scoreDifferential_-4-zone_dz-manpowerSituation_evenStrength-home_away_0-	home_number:7099	home_cali:0.160163403296	home_model:0.359444453962	away_number:7099	away_cali:0.236512184815	away_model:0.353422069712	end_number:7099	end_cali:0.601352303141	end_model:0.287133476934	kld:0.220071168308	mae:0.210136587257
Bin:period_1-scoreDifferential_1-zone_dz-manpowerSituation_evenStrength-home_away_1-	home_number:51557	home_cali:0.433345617472	home_model:0.463864774345	away_number:51557	away_cali:0.554085769149	away_model:0.389695204202	end_number:51557	end_cali:0.0125686133794	end_model:0.146440021325	kld:0.134659480671	mae:0.109593709922
Bin:period_2-scoreDifferential_0-zone_nz-manpowerSituation_powerPlay-home_away_1-	home_number:3267	home_cali:0.500153045608	home_model:0.415336707051	away_number:3267	away_cali:0.485154576064	away_model:0.39914677348	end_number:3267	end_cali:0.0146923783287	end_model:0.185516518206	kld:0.150355854063	mae:0.113882760339
Bin:period_4-scoreDifferential_0-zone_oz-manpowerSituation_evenStrength-home_away_0-	home_number:6685	home_cali:0.227374719521	home_model:0.340753655419	away_number:6685	away_cali:0.283171278983	away_model:0.328002587333	end_number:6685	end_cali:0.479132385939	end_model:0.331243756232	kld:0.0432541380761	mae:0.102032957985
Bin:period_1-scoreDifferential_0-zone_dz-manpowerSituation_powerPlay-home_away_0-	home_number:10326	home_cali:0.454483827232	home_model:0.457012710661	away_number:10326	away_cali:0.542901413907	away_model:0.405403354248	end_number:10326	end_cali:0.00261475886113	end_model:0.137583935331	kld:0.145667446056	mae:0.0916653731857
Bin:period_3-scoreDifferential_6-zone_oz-manpowerSituation_shortHanded-home_away_1-	home_number:22	home_cali:0.954545454545	home_model:0.406975039027	away_number:22	away_cali:0.0454545454545	away_model:0.317786591382	end_number:22	end_cali:0.0	end_model:0.275238377	kld:0.72534019551	mae:0.365046946148
Bin:period_2-scoreDifferential_-3-zone_nz-manpowerSituation_evenStrength-home_away_0-	home_number:3672	home_cali:0.520969498911	home_model:0.419695869721	away_number:3672	away_cali:0.393518518519	away_model:0.37664869883	end_number:3672	end_cali:0.0855119825708	end_model:0.203655431562	kld:0.0556504818879	mae:0.0787622992899
Bin:period_2-scoreDifferential_-5-zone_nz-manpowerSituation_evenStrength-home_away_0-	home_number:179	home_cali:0.0614525139665	home_model:0.403248256312	away_number:179	away_cali:0.938547486034	away_model:0.378209071119	end_number:179	end_cali:0.0	end_model:0.218542671653	kld:0.737423105157	mae:0.373558942971
Bin:period_3-scoreDifferential_6-zone_dz-manpowerSituation_evenStrength-home_away_0-	home_number:2575	home_cali:0.182524271845	home_model:0.357420836525	away_number:2575	away_cali:0.0873786407767	away_model:0.349748574241	end_number:2575	end_cali:0.726990291262	end_model:0.29283058972	kld:0.417213070533	mae:0.290475399895
Bin:period_3-scoreDifferential_3-zone_oz-manpowerSituation_shortHanded-home_away_1-	home_number:145	home_cali:0.248275862069	home_model:0.364874491853	away_number:145	away_cali:0.337931034483	away_model:0.372752195597	end_number:145	end_cali:0.413793103448	end_model:0.262373312942	kld:0.0597922066784	mae:0.100946527135
Bin:period_1-scoreDifferential_-2-zone_nz-manpowerSituation_evenStrength-home_away_0-	home_number:4038	home_cali:0.463348192174	home_model:0.457824884007	away_number:4038	away_cali:0.524517087667	away_model:0.388108494451	end_number:4038	end_cali:0.0121347201585	end_model:0.154066621643	kld:0.132699271334	mae:0.0946212676224
Bin:period_1-scoreDifferential_-2-zone_dz-manpowerSituation_evenStrength-home_away_1-	home_number:13326	home_cali:0.452048626745	home_model:0.460695238469	away_number:13326	away_cali:0.547951373255	away_model:0.387716240314	end_number:13326	end_cali:0.0	end_model:0.15158852136	kld:0.180978443311	mae:0.106823422009
Bin:period_3-scoreDifferential_0-zone_nz-manpowerSituation_powerPlay-home_away_1-	home_number:2027	home_cali:0.475086334484	home_model:0.393199473208	away_number:2027	away_cali:0.375925012333	away_model:0.354177944388	end_number:2027	end_cali:0.148988653182	end_model:0.252622581088	kld:0.0336081027892	mae:0.0690892857096
Bin:period_1-scoreDifferential_-1-zone_nz-manpowerSituation_evenStrength-home_away_1-	home_number:21989	home_cali:0.488971758607	home_model:0.464087379563	away_number:21989	away_cali:0.497703397153	away_model:0.388297546215	end_number:21989	end_cali:0.0133248442403	end_model:0.14761507387	kld:0.117040066893	mae:0.0895268198704
Bin:period_2-scoreDifferential_-2-zone_dz-manpowerSituation_evenStrength-home_away_1-	home_number:32697	home_cali:0.459644615714	home_model:0.421751289421	away_number:32697	away_cali:0.522739089213	away_model:0.379656769261	end_number:32697	end_cali:0.0176162950729	end_model:0.198591941549	kld:0.164052353808	mae:0.120650430907
Bin:period_3-scoreDifferential_-1-zone_oz-manpowerSituation_powerPlay-home_away_0-	home_number:11137	home_cali:0.319116458651	home_model:0.349314795968	away_number:11137	away_cali:0.41375594864	away_model:0.400495668975	end_number:11137	end_cali:0.266948011134	end_model:0.250189534255	kld:0.00193135383526	mae:0.0200723646199
Bin:period_2-scoreDifferential_3-zone_nz-manpowerSituation_shortHanded-home_away_0-	home_number:224	home_cali:0.388392857143	home_model:0.4251903688	away_number:224	away_cali:0.580357142857	away_model:0.388027819805	end_number:224	end_cali:0.03125	end_model:0.18678181033	kld:0.142602684316	mae:0.128219548347
Bin:period_2-scoreDifferential_-1-zone_nz-manpowerSituation_powerPlay-home_away_1-	home_number:3069	home_cali:0.518735744542	home_model:0.415580811321	away_number:3069	away_cali:0.412838057999	away_model:0.394224356414	end_number:3069	end_cali:0.0684261974585	end_model:0.190194831138	kld:0.0641075333042	mae:0.0811790894954
Bin:period_1-scoreDifferential_3-zone_nz-manpowerSituation_evenStrength-home_away_1-	home_number:820	home_cali:0.473170731707	home_model:0.458322058945	away_number:820	away_cali:0.480487804878	away_model:0.386591174399	end_number:820	end_cali:0.0463414634146	end_model:0.155086764148	kld:0.0635830267386	mae:0.0724968679916
Bin:period_2-scoreDifferential_-5-zone_oz-manpowerSituation_evenStrength-home_away_1-	home_number:1226	home_cali:0.505709624796	home_model:0.416827141831	away_number:1226	away_cali:0.467373572594	away_model:0.372318546446	end_number:1226	end_cali:0.0269168026101	end_model:0.210854313184	kld:0.148614113824	mae:0.122625006562
Bin:period_2-scoreDifferential_2-zone_nz-manpowerSituation_shortHanded-home_away_1-	home_number:334	home_cali:0.511976047904	home_model:0.434526223801	away_number:334	away_cali:0.443113772455	away_model:0.375401070286	end_number:334	end_cali:0.0449101796407	end_model:0.190072706315	kld:0.0926635513434	mae:0.096775017649
Bin:period_2-scoreDifferential_-6-zone_dz-manpowerSituation_evenStrength-home_away_1-	home_number:386	home_cali:0.152849740933	home_model:0.411069212182	away_number:386	away_cali:0.673575129534	away_model:0.371170109263	end_number:386	end_cali:0.173575129534	end_model:0.217760683457	kld:0.210830095935	mae:0.201603348481
Bin:period_2-scoreDifferential_-1-zone_nz-manpowerSituation_shortHanded-home_away_1-	home_number:673	home_cali:0.468053491828	home_model:0.425105843378	away_number:673	away_cali:0.465081723626	away_model:0.38923114547	end_number:673	end_cali:0.0668647845468	end_model:0.185663011617	kld:0.0595641880158	mae:0.0791988178918
Bin:period_3-scoreDifferential_-5-zone_dz-manpowerSituation_powerPlay-home_away_1-	home_number:238	home_cali:0.210084033613	home_model:0.360192315669	away_number:238	away_cali:0.226890756303	away_model:0.360853067591	end_number:238	end_cali:0.563025210084	end_model:0.278954615926	kld:0.176858180637	mae:0.189380395834
Bin:period_2-scoreDifferential_-3-zone_dz-manpowerSituation_shortHanded-home_away_0-	home_number:953	home_cali:0.633788037775	home_model:0.443925826585	away_number:953	away_cali:0.332633788038	away_model:0.36349469908	end_number:953	end_cali:0.0335781741868	end_model:0.192579474242	kld:0.137503861339	mae:0.126574807429
Bin:period_2-scoreDifferential_-1-zone_oz-manpowerSituation_shortHanded-home_away_0-	home_number:802	home_cali:0.360349127182	home_model:0.42358483893	away_number:802	away_cali:0.615960099751	away_model:0.389633598684	end_number:802	end_cali:0.0236907730673	end_model:0.186781563241	kld:0.17491515614	mae:0.150884334329
Bin:period_1-scoreDifferential_-2-zone_oz-manpowerSituation_evenStrength-home_away_1-	home_number:9540	home_cali:0.482914046122	home_model:0.462706266523	away_number:9540	away_cali:0.516981132075	away_model:0.386897685671	end_number:9540	end_cali:0.000104821802935	end_model:0.150396047205	kld:0.169725798413	mae:0.100194150468
Bin:period_2-scoreDifferential_5-zone_dz-manpowerSituation_shortHanded-home_away_0-	home_number:162	home_cali:0.296296296296	home_model:0.398722156882	away_number:162	away_cali:0.703703703704	away_model:0.399762632486	end_number:162	end_cali:0.0	end_model:0.201515207504	kld:0.3099630864	mae:0.202627379769
Bin:period_3-scoreDifferential_7-zone_nz-manpowerSituation_shortHanded-home_away_0-	home_number:8	home_cali:1.0	home_model:0.420909095556	away_number:8	away_cali:0.0	away_model:0.340466562659	end_number:8	end_cali:0.0	end_model:0.238624362275	kld:0.865338389256	mae:0.386060609793
Bin:period_1-scoreDifferential_-1-zone_oz-manpowerSituation_evenStrength-home_away_0-	home_number:37467	home_cali:0.424026476633	home_model:0.461533144024	away_number:37467	away_cali:0.563562601756	away_model:0.393603223607	end_number:37467	end_cali:0.012410921611	end_model:0.144863631816	kld:0.135846441153	mae:0.113306251915
Bin:period_1-scoreDifferential_0-zone_oz-manpowerSituation_powerPlay-home_away_1-	home_number:25423	home_cali:0.552609841482	home_model:0.47968724646	away_number:25423	away_cali:0.443614050269	away_model:0.388216036501	end_number:25423	end_cali:0.00377610824844	end_model:0.132096716031	kld:0.123955707933	mae:0.0855470721913
Bin:period_2-scoreDifferential_-5-zone_dz-manpowerSituation_powerPlay-home_away_0-	home_number:26	home_cali:1.0	home_model:0.479056658653	away_number:26	away_cali:0.0	away_model:0.333314257172	end_number:26	end_cali:0.0	end_model:0.187629083601	kld:0.735936398915	mae:0.347295560707
Bin:period_3-scoreDifferential_5-zone_oz-manpowerSituation_powerPlay-home_away_1-	home_number:196	home_cali:0.0	home_model:0.425500379077	away_number:196	away_cali:0.663265306122	away_model:0.322545888092	end_number:196	end_cali:0.336734693878	end_model:0.251953728877	kld:0.575837492889	mae:0.283666920702
Bin:period_2-scoreDifferential_4-zone_nz-manpowerSituation_shortHanded-home_away_0-	home_number:71	home_cali:0.676056338028	home_model:0.422469509739	away_number:71	away_cali:0.267605633803	away_model:0.380347025227	end_number:71	end_cali:0.056338028169	end_model:0.197183463775	kld:0.153193736431	mae:0.169057885106
Bin:period_1-scoreDifferential_-3-zone_dz-manpowerSituation_evenStrength-home_away_1-	home_number:3088	home_cali:0.366904145078	home_model:0.459444834498	away_number:3088	away_cali:0.633095854922	away_model:0.384274822327	end_number:3088	end_cali:0.0	end_model:0.156280342914	kld:0.233558440153	mae:0.16588068831
Bin:period_2-scoreDifferential_-4-zone_nz-manpowerSituation_evenStrength-home_away_1-	home_number:1838	home_cali:0.409684439608	home_model:0.417581417161	away_number:1838	away_cali:0.479869423286	away_model:0.375134733316	end_number:1838	end_cali:0.110446137106	end_model:0.207283851242	kld:0.0408032336314	mae:0.0698231272197
Bin:period_3-scoreDifferential_2-zone_nz-manpowerSituation_powerPlay-home_away_1-	home_number:729	home_cali:0.748971193416	home_model:0.381858674137	away_number:729	away_cali:0.127572016461	away_model:0.359028872721	end_number:729	end_cali:0.123456790123	end_model:0.259112451547	kld:0.281015586017	mae:0.244741678987
Bin:period_2-scoreDifferential_6-zone_oz-manpowerSituation_powerPlay-home_away_1-	home_number:63	home_cali:1.0	home_model:0.297032245952	away_number:63	away_cali:0.0	away_model:0.502132395903	end_number:63	end_cali:0.0	end_model:0.200835360879	kld:1.21391456935	mae:0.468645170277
Bin:period_2-scoreDifferential_7-zone_dz-manpowerSituation_powerPlay-home_away_0-	home_number:25	home_cali:1.0	home_model:0.503960078955	away_number:25	away_cali:0.0	away_model:0.301053513288	end_number:25	end_cali:0.0	end_model:0.194986422062	kld:0.68525821812	mae:0.330693285465
Bin:period_2-scoreDifferential_-1-zone_oz-manpowerSituation_powerPlay-home_away_0-	home_number:13984	home_cali:0.411255720824	home_model:0.453513909174	away_number:13984	away_cali:0.555635011442	away_model:0.364643990269	end_number:13984	end_cali:0.0331092677346	end_model:0.181842099444	kld:0.137406894085	mae:0.127327347077
Bin:period_2-scoreDifferential_-1-zone_nz-manpowerSituation_evenStrength-home_away_1-	home_number:26348	home_cali:0.464627296189	home_model:0.423204328777	away_number:26348	away_cali:0.478670107788	away_model:0.379755383899	end_number:26348	end_cali:0.0567025960225	end_model:0.197040286978	kld:0.0835636555694	mae:0.0935584607526
Bin:period_2-scoreDifferential_-4-zone_oz-manpowerSituation_shortHanded-home_away_0-	home_number:16	home_cali:0.5	home_model:0.426737315953	away_number:16	away_cali:0.375	away_model:0.368876818568	end_number:16	end_cali:0.125	end_model:0.204385859892	kld:0.0239314608012	mae:0.0529239084572
Bin:period_2-scoreDifferential_2-zone_nz-manpowerSituation_powerPlay-home_away_1-	home_number:907	home_cali:0.448732083793	home_model:0.41877363683	away_number:907	away_cali:0.480705622933	away_model:0.391821413247	end_number:907	end_cali:0.0705622932745	end_model:0.189404948363	kld:0.0596125033675	mae:0.0792284372459
Bin:period_2-scoreDifferential_-7-zone_dz-manpowerSituation_powerPlay-home_away_1-	home_number:2	home_cali:1.0	home_model:0.354154154658	away_number:2	away_cali:0.0	away_model:0.411072894931	end_number:2	end_cali:0.0	end_model:0.234772920609	kld:1.03802299105	mae:0.43056388696
Bin:period_1-scoreDifferential_3-zone_oz-manpowerSituation_evenStrength-home_away_1-	home_number:1198	home_cali:0.467445742905	home_model:0.468885286344	away_number:1198	away_cali:0.464941569282	away_model:0.380814576371	end_number:1198	end_cali:0.067612687813	end_model:0.150300135769	kld:0.0373529940031	mae:0.0560846614355
Bin:period_1-scoreDifferential_-1-zone_oz-manpowerSituation_shortHanded-home_away_1-	home_number:437	home_cali:0.352402745995	home_model:0.460955735339	away_number:437	away_cali:0.585812356979	away_model:0.393797209116	end_number:437	end_cali:0.0617848970252	end_model:0.145247057511	kld:0.0852211661286	mae:0.128010099231
Bin:period_1-scoreDifferential_-1-zone_nz-manpowerSituation_shortHanded-home_away_1-	home_number:429	home_cali:0.51048951049	home_model:0.458433603143	away_number:429	away_cali:0.475524475524	away_model:0.397442955098	end_number:429	end_cali:0.013986013986	end_model:0.1441234407	kld:0.107574927183	mae:0.0867582848288
Bin:period_2-scoreDifferential_-2-zone_oz-manpowerSituation_evenStrength-home_away_0-	home_number:22662	home_cali:0.400803106522	home_model:0.427921271366	away_number:22662	away_cali:0.562174565352	away_model:0.373770531773	end_number:22662	end_cali:0.0370223281264	end_model:0.198308196199	kld:0.141088225411	mae:0.125602688832
Bin:period_1-scoreDifferential_-1-zone_dz-manpowerSituation_shortHanded-home_away_0-	home_number:3754	home_cali:0.479222163026	home_model:0.481097955199	away_number:3754	away_cali:0.50852424081	away_model:0.379638454609	end_number:3754	end_cali:0.0122535961641	end_model:0.139263589836	kld:0.116983244112	mae:0.0859238573485
Bin:period_2-scoreDifferential_-3-zone_nz-manpowerSituation_powerPlay-home_away_1-	home_number:758	home_cali:0.387862796834	home_model:0.426356909851	away_number:758	away_cali:0.60290237467	away_model:0.382463141214	end_number:758	end_cali:0.00923482849604	end_model:0.191179947185	kld:0.209709477709	mae:0.146959488387
Bin:period_2-scoreDifferential_0-zone_oz-manpowerSituation_evenStrength-home_away_0-	home_number:57987	home_cali:0.432183075517	home_model:0.433810092017	away_number:57987	away_cali:0.549588700916	away_model:0.375554785714	end_number:57987	end_cali:0.0182282235674	end_model:0.190635122066	kld:0.16485187933	mae:0.116022610067
Bin:period_3-scoreDifferential_4-zone_dz-manpowerSituation_powerPlay-home_away_0-	home_number:615	home_cali:0.239024390244	home_model:0.390694478857	away_number:615	away_cali:0.421138211382	away_model:0.330882547735	end_number:615	end_cali:0.336585365854	end_model:0.278422975128	kld:0.0479841656088	mae:0.100029380995
Bin:period_3-scoreDifferential_7-zone_nz-manpowerSituation_evenStrength-home_away_0-	home_number:184	home_cali:0.33152173913	home_model:0.35093581968	away_number:184	away_cali:0.233695652174	away_model:0.359253714104	end_number:184	end_cali:0.434782608696	end_model:0.289810466945	kld:0.0569979116047	mae:0.0966480947437
Bin:period_3-scoreDifferential_7-zone_dz-manpowerSituation_evenStrength-home_away_1-	home_number:227	home_cali:0.947136563877	home_model:0.374727666115	away_number:227	away_cali:0.0	away_model:0.341831831549	end_number:227	end_cali:0.0528634361233	end_model:0.283440502533	kld:0.789453401343	mae:0.381605931906
